-0.000302,3.29,0.00131,-8.95E-07,-0.00604,1.645,0.00655,-8.95E+00,,,-0.00604,4.145,-2.49345
-0.00432,3.36,0.00131,-8.94E-07,-0.0864,1.68,0.00655,-8.94E+00,,,-0.0864,4.18,-2.49345
-0.00231,3.44,0.00985,-8.93E-07,-0.0462,1.72,0.04925,-8.93E+00,,,-0.0462,4.22,-2.45075
-0.00231,3.36,0.00935,-8.92E-07,-0.0462,1.68,0.04675,-8.92E+00,,,-0.0462,4.18,-2.45325
-0.00231,3.37,0.00935,-8.91E-07,-0.0462,1.685,0.04675,-8.91E+00,,,-0.0462,4.185,-2.45325
-0.0042,3.36,0.0174,-8.90E-07,-0.084,1.68,0.087,-8.90E+00,,,-0.084,4.18,-2.413
-0.000302,3.29,0.0179,-8.89E-07,-0.00604,1.645,0.0895,-8.89E+00,,,-0.00604,4.145,-2.4105
-0.00432,3.44,0.0174,-8.88E-07,-0.0864,1.72,0.087,-8.88E+00,,,-0.0864,4.22,-2.413
-0.00432,3.29,0.00935,-8.87E-07,-0.0864,1.645,0.04675,-8.87E+00,,,-0.0864,4.145,-2.45325
-0.00633,3.36,0.0174,-8.86E-07,-0.1266,1.68,0.087,-8.86E+00,,,-0.1266,4.18,-2.413
-0.00432,3.44,0.0174,-8.85E-07,-0.0864,1.72,0.087,-8.85E+00,,,-0.0864,4.22,-2.413
-0.00432,3.21,0.0174,-8.84E-07,-0.0864,1.605,0.087,-8.84E+00,,,-0.0864,4.105,-2.413
-0.00432,3.44,0.0174,-8.83E-07,-0.0864,1.72,0.087,-8.83E+00,,,-0.0864,4.22,-2.413
-0.00231,3.29,0.0254,-8.82E-07,-0.0462,1.645,0.127,-8.82E+00,,,-0.0462,4.145,-2.373
-0.000302,3.29,0.0179,-8.81E-07,-0.00604,1.645,0.0895,-8.81E+00,,,-0.00604,4.145,-2.4105
-0.0042,3.37,0.0254,-8.80E-07,-0.084,1.685,0.127,-8.80E+00,,,-0.084,4.185,-2.373
-0.00432,3.37,0.0174,-8.79E-07,-0.0864,1.685,0.087,-8.79E+00,,,-0.0864,4.185,-2.413
-0.00432,3.29,0.0174,-8.78E-07,-0.0864,1.645,0.087,-8.78E+00,,,-0.0864,4.145,-2.413
-0.00621,3.44,0.0254,-8.77E-07,-0.1242,1.72,0.127,-8.77E+00,,,-0.1242,4.22,-2.373
-0.00432,3.29,0.0254,-8.76E-07,-0.0864,1.645,0.127,-8.76E+00,,,-0.0864,4.145,-2.373
-0.00231,3.37,0.0254,-8.75E-07,-0.0462,1.685,0.127,-8.75E+00,,,-0.0462,4.185,-2.373
-0.0042,3.36,0.0254,-8.74E-07,-0.084,1.68,0.127,-8.74E+00,,,-0.084,4.18,-2.373
-0.000302,3.36,0.0259,-8.73E-07,-0.00604,1.68,0.1295,-8.73E+00,,,-0.00604,4.18,-2.3705
-0.00432,3.37,0.0335,-8.72E-07,-0.0864,1.685,0.1675,-8.72E+00,,,-0.0864,4.185,-2.3325
